Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Forestry rents (% of GDP),Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,knn_reliance_pct
KWT,Kuwait,2002,100.0,26.0053190791337,0.5168248490077652,0.0541659593582153,0.637,2.034,58.3370664365833,-0.343,47971.6,72.752,11.209266292,2.09803032875061,67.5295737869543,0.8884501480749076,0.0,6.482208333333329,76.5316341463415,7.82830025884383,0.0,59.5639,0.928084779806332,37.2003716194143,0.00036044946269986333,0.5,0.191,31.6783249281015,0.609,1.2686069463714098,0.622,34.52610477647647,0.369925320148468,0.212271139025688,0.246473222970963,38.1288168486834,81.2251941328732,2049860.0,0.0,2034.825596,0.0,19518809587.049305,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2003,100.0,33.9262481085255,0.45488953683974387,0.0536687709391117,0.65,2.0549999999999997,59.4645690815297,-0.417,53481.78899999999,64.459,11.741163889,2.0938413143158,63.963425569648706,0.9613502935421128,0.0,5.41685833333333,76.6445609756098,7.8999383200628,0.0,67.3024,0.81882112644548,39.816851302288,0.00041608187338959546,0.5,0.253,27.7230684288084,0.609,0.47293658461658517,0.622,39.38802405859819,0.312457501888275,0.185096278786659,0.230754926800728,40.6360885106068,86.5551755074577,2104934.9999999963,0.0,2380.763863,0.0,26910269318.858192,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2004,100.0,44.1801611576022,0.40475660369818556,0.0542390272021294,0.663,2.0869999999999997,56.3645435498696,0.291,54527.009999999995,66.885,11.47174897,2.08966064453125,69.744948703552,1.2485644367988904,0.0,5.636633333333329,76.7276829268293,8.3114970285499,0.0,82.2579,0.76931436633299,46.1128336408051,0.0003314424211491307,0.513,0.188,30.5271551947568,0.609,-5.14911494169832,0.614,39.316500580164146,0.266446977853775,0.159643664956093,0.239361360669136,46.8824794495593,89.2976416790834,2156180.0,0.0,2530.5748360000002,0.0,37417322214.113754,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2005,100.0,53.049367436743694,0.30135801841208476,0.054691918194294,0.663,2.088,50.9326670396555,0.23400000000000004,55522.39,66.762,13.112998224,2.08548831939697,70.9016535890812,4.14297583631023,0.0,7.498258333333329,76.8007804878049,7.260142752996629,0.0,61.7888,0.821700960754246,53.31648346481639,0.000245157069446611,0.513,0.271,36.2436632228779,0.609,-11.7209779616469,0.615,38.3464839745407,0.232946515083313,0.138673722743988,0.215281084179878,54.13842958264,92.2426800942645,2236788.0,0.0,2680.92963,0.0,56245007434.805275,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2006,100.0,59.2073193591579,0.23651571964234286,0.0556503906846046,0.659,2.08,49.9541424184326,-0.35,56098.20599999999,59.141000000000005,16.489281958,2.09777212142944,67.47843252121199,3.057013391667219,0.0,8.578950000000003,76.8876829268293,5.478884948845419,0.0,49.8819,0.742307369022942,51.0394540758358,0.0002417118704636234,0.513,0.402,24.2653737126522,0.609,-6.539551298846581,0.612,38.246667619380666,0.22319307923317,0.124388717114925,0.197244465351105,51.7820031567292,89.7130931980522,2364733.0,0.0,2751.310267,0.0,68161022688.4611,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2007,100.0,51.662565262007206,0.2133171273702743,0.0564522109925747,0.655,2.067,59.5793877338048,-0.37,55669.709,66.193,18.395428571,2.11012840270996,70.69576306648162,5.484949832775959,0.0,8.53628333333333,77.0101707317073,5.53427499800495,0.0,56.8764,0.618508798827339,48.1550015709463,0.00020038576900915928,0.513,0.673,32.430057089188,0.609,4.05428824689838,0.612,38.51451594676198,0.2524460554122929,0.11855036765337,0.242987766861916,48.7737107555426,91.7325033915889,2507887.0,0.0,2677.698566,0.0,72983227152.34052,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2008,100.0,54.5278824619845,0.1600209996012083,0.0567039400339127,0.654,2.0389999999999997,57.2649281419896,-0.358,56351.08899999999,64.654,21.919707468,2.1225574016571,66.56514952836034,10.5827097865144,0.0,7.6129916666666695,77.1890487804878,4.425564995280141,0.0,56.5701,0.568940384456548,52.8912935555667,0.00027727701519908443,0.513,0.582,15.9972211249173,0.609,-9.31204874289532,0.612,39.53661637157681,0.23423427343368497,0.102781869471073,0.199366092681885,53.4605112170385,92.6834562516721,2651421.0,0.0,2803.196776,0.0,103392619263.93022,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2009,100.0,40.2912396068978,0.26232776542651237,0.0581669546663761,0.654,1.9990000000000006,79.0719269941829,-0.22,51716.51699999999,76.227,18.204451098,2.13505983352661,66.89461390168731,4.60959548447787,0.0,6.157775000000001,77.4333658536585,5.12162171024587,0.0,93.6658,0.735530245929982,38.854853146546,0.00038065470921067046,0.513,0.528,22.9914524162028,0.609,28.1580797496703,0.612,39.34548924844553,0.306381791830063,0.142942920327187,0.20725579559803,39.5907640471852,88.8110649851457,2795484.0,0.0,2513.281564,0.0,58208245186.09145,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2010,100.0,47.6315999571807,0.4517289854751123,0.0600817240774632,0.654,1.944,74.6393830657528,0.543,49120.852,80.596,20.697633167,2.14763569831848,66.0655582815397,4.49640287769787,0.0,5.42165833333333,77.7262195121951,5.977903186119569,0.0,135.19,0.635329840794475,48.1906069290048,0.00042379658081626026,0.521,0.577,22.7742542798929,0.609,-5.113880201019439,0.605,47.0401906716711,0.274617671966553,0.126176625490189,0.212926119565964,48.8263605663801,97.0280216600064,2943372.0,0.0,2575.358405,0.0,76958936599.48747,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2011,100.0,54.2175208630282,0.43883582532416554,0.0607890896499157,0.654,1.8639999999999999,60.8062581893838,0.063,52172.0,80.505,19.399587068,2.1896767616272,72.7249733972566,4.8394034987095,0.0,5.193091666666671,78.052243902439,5.6131394558656,0.0,157.499,0.700397270610481,58.3689295808333,0.00036916524855157284,0.521,0.32700000000000007,30.3966966433866,0.609,-10.2658861203424,0.606,38.8294818780374,0.24804505705833402,0.102350972592831,0.155658230185509,59.0696960166924,99.1164927646913,3132814.0,0.0,2930.501555,0.0,122748744741.17198,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2012,100.0,54.0982473297299,0.35987430084883343,0.0595440603792667,0.685,1.8179999999999996,55.7433682729455,-0.52,53789.678,81.652,18.93856824,2.23254108428955,74.8123207433144,3.2551460028721095,0.0,4.98379166666667,78.3950243902439,5.96446653129308,0.0,152.831,0.731563944664216,57.4129637304674,0.00037964344350838175,0.521,0.09699999999999998,31.688775091231502,0.609,-2.329076834053099,0.606,36.780475654361,0.23445136845111803,0.106039099395275,0.13443711400032,58.1449073185752,101.011435104032,3337109.0,0.0,3187.52619,0.0,134220322356.65988,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2013,100.0,51.2105932437591,0.35517760894937034,0.057890098541975,0.694,1.8040000000000003,59.751887354111,0.07600000000000001,52467.436,80.478,20.614864669,2.11419415473938,73.0986938777857,2.682296840850391,0.0,4.561308333333329,78.7418048780488,5.8798416234543405,0.0,182.738,0.784396720958018,55.5579394462588,0.0003185775028085036,0.521,0.10899999999999999,29.7046560879045,0.609,4.32863196223952,0.606,38.1405373589437,0.252124220132828,0.118315681815147,0.158008754253387,56.3426547447197,97.6054913328151,3507844.0,0.0,3149.0590635999997,0.0,130103778422.49962,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2014,100.0,45.7671814916834,0.4506361061098936,0.0563528351485729,0.73,1.798,67.6407157377814,0.063,51095.632,75.28,22.515884133,2.15259790420532,70.5483167543953,2.90892672858625,0.0,4.26845,79.0803414634146,5.542278981962319,0.0,207.324,0.731307332394645,53.239569150436,0.0005458303725169866,0.521,0.08599999999999997,16.2422635465053,0.609,11.8255806947688,0.606,42.1708386044131,0.285844147205353,0.122983306646347,0.175653114914894,53.9714223132032,100.037189841844,3665876.0,0.0,3120.13199527,0.0,116753175638.21404,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2015,100.0,27.8325142516853,0.5377290088696363,0.0545663386583328,0.73,1.7969999999999997,98.5107903934076,0.152,49615.956,71.898,25.801905245,2.19169926643372,55.9358456541559,3.2717016609213303,0.0,4.2949,79.3765609756098,6.97750997601227,0.0,199.89100000000002,0.864578423168116,36.4482994431389,0.0007216356591697171,0.521,-0.147,-3.91114748442982,0.609,40.8597363576398,0.606,58.4383547268602,0.400792598724365,0.146666839718819,0.295129805803299,37.3135995019662,98.6999884455485,3834574.0,0.0,3085.426106,0.0,61926196979.636086,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2016,100.0,22.7919942042676,0.5185921311858674,0.0563877262175083,0.725,1.8260000000000005,105.186812834562,0.121,49075.161,67.288,27.297833709000003,2.20387268066406,52.134780154177,3.1983977665837404,0.0,4.4765833333333305,79.6775853658537,7.202057400854109,0.0,191.29400000000004,0.690322593013416,31.673210619504395,0.0005923783386618808,0.521,-0.02099999999999999,-9.16488980375616,0.609,12.144873712176299,0.606,60.710435050585,0.437940537929535,0.158088833093643,0.338679999113083,32.3641255908565,96.1576723758617,4004096.0,0.0,3166.2541929999998,0.0,52900356887.90258,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2017,100.0,30.7153125726954,0.5250921392494643,0.0604565478861332,0.676,1.8609999999999998,98.699107218372,-0.003999999999999997,45834.153,68.316,28.939197013,2.21611380577087,55.6192158978196,2.1718329851000604,0.0,4.69493333333333,79.9160731707317,7.5014766502430295,0.0,171.826,0.748172347211654,36.0090908245608,0.0006704396446983729,0.5,0.0020000000000000018,-5.36826223484459,0.609,-9.925023735169061,0.614,56.789146483868,0.402569532394409,0.159893900156021,0.335845291614532,36.75793361141711,97.840046457409,4154812.0,0.0,3025.51442125,0.0,62658376684.09292,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2018,100.0,35.0506693967335,0.44590687116951067,0.0636047050356865,0.676,1.9030000000000005,90.62807133154149,-0.0010000000000000009,45718.915,68.055,29.926490203,2.22225975990295,60.127653717457605,0.5431331481995674,0.0,4.827,80.1063658536585,7.427728724347981,0.0,164.22,1.10292151862869,44.0490671354298,0.00030095701064580815,0.5,0.236,-1.2074037682938998,0.609,-5.815110841771,0.614,51.7512772593754,0.378705888986588,0.156562447547913,0.275855273008347,45.1522896110691,102.785630655,4323515.0,0.0,3066.5595072799997,0.0,83647769524.26668,0.0,1.0,0.0,0.0,3.33
KWT,Kuwait,2019,100.0,28.4524227870633,0.3704341383802934,0.0646373257040978,0.676,1.6446378020651604,91.9570581282983,0.419,44848.657,61.714,28.322154593,2.23645782470703,57.718656677003096,1.0918480265585604,0.0,4.8111,81.969756097561,6.37931499205825,0.0,164.942,1.18290776369048,38.6553473115018,0.00041526371411615415,0.46,0.246,-6.21440421273171,0.609,4.92698795890651,0.649,54.6024842626311,0.387801975011826,0.169242277741432,0.249601021409035,39.838670338906404,91.6857123895953,4442316.0,0.0,2989.410551,0.0,71769133005.87938,0.0,1.0,0.0,0.0,3.33
LAO,Lao PDR,1995,25.0,10.671307744739124,42.2262355997899,0.082833543419838,0.18200000000000005,11.642,9.080050551466798,-1.357,2337.5869999999995,14.058920212044628,14.297259561,1.61277115345001,18.7611862855343,19.5939189878584,1.0,25.67,56.344,5.97943759227275,0.0,0.03123330799999735,0.0,0.0,9.05209671713853,0.779,0.036000000000000004,-2.505385307086487,0.21599999999999997,5.00030693754611,0.307,40.8606940096723,0.631822407245636,0.177001133561134,0.251629024744034,9.05515087040462,60.5544661404946,851755.0,63618799.5,0.03549,0.0,1397300.4500000014,0.0,1.0,0.0,0.0,4.78
LAO,Lao PDR,1996,31.2476997375488,10.841872364201434,40.4982887775844,0.0820619687438011,0.18200000000000005,11.24,9.02190386502356,-0.726,2441.0189999999984,13.990601940631786,18.641752556,1.62739765644073,20.6120581991112,13.0244156963462,1.0,27.0,56.821,6.590139074385359,0.0,0.0751400599999954,0.0,0.0,8.52381022158863,0.779,0.036000000000000004,-2.4904628352962916,0.21599999999999997,11.6726867165806,0.307,40.7308550781604,0.637345433235169,0.176055371761322,0.259482234716415,8.5244887824244,63.7571736099789,906397.0,67026192.899999976,0.075214,0.0,2863710.3716666694,0.0,1.0,0.0,0.0,4.78
LAO,Lao PDR,1997,34.0638961791992,10.906905717698805,51.8527062375068,0.0821564421057701,0.183,10.874,12.973605306196596,-0.869,2553.2300000000014,14.637885444973241,17.959443372,1.6421567201614402,20.6251128747956,27.5088624491449,1.0,28.13916666666665,57.302,15.5996962384154,0.0,0.09542692399999453,0.0,0.0,7.63914334940498,0.779,-0.1185,-2.6987948989739947,0.21599999999999997,-9.129724642568952,0.307,55.7018926222061,0.635304570198059,0.178351834416389,0.244344398379326,7.6394712904328,65.1569707659458,971065.0,66060627.20000005,0.108013,0.0,3791166.28916667,0.0,1.0,0.0,0.0,4.78
LAO,Lao PDR,1998,36.8760108947754,20.7820009371091,33.9387656658138,0.0833311825990677,0.193,10.624,12.618766680963098,-1.294,2613.581,15.053097620128893,18.030126038,1.65704965591431,22.2619621078948,90.98073456228778,1.0,29.2783333333333,57.549,8.69260754627714,0.0,0.12298639100000486,0.0,0.0,8.55336164340946,0.779,-0.273,-2.166635262190796,0.21599999999999997,-29.932136001718504,0.307,43.5732043382803,0.613845884799957,0.175796836614609,0.229397237300873,8.58585542696766,84.2695405093512,1043177.0,62337713.70000005,0.0860809999999999,0.0,2516219.3641666607,0.0,1.0,0.0,0.0,4.78
LAO,Lao PDR,1999,39.6832847595215,21.152814086948602,34.3119793661779,0.0814588367938995,0.193,10.363,8.441349713605767,-1.397,2671.438,12.689914160599672,20.06053472,1.67207765579224,22.4698367237759,125.27212839928,1.0,32.0,57.866,8.69918037268013,0.0,0.22617740300000833,0.0,0.0,5.11481902765556,0.779,-0.4375,-2.5530158809837373,0.21599999999999997,-42.09865183897081,0.307,40.5263320223378,0.554489314556122,0.184648558497429,0.267607361078262,5.13413124126985,80.0584561654881,1121757.0,65633426.5,0.538816,0.0,13950844.266666684,0.0,1.0,0.0,0.0,4.78
LAO,Lao PDR,2000,42.6,8.89310560056528,33.6302510315937,0.0764618068933487,0.193,10.033,8.931729257865832,-1.443,2795.642,16.315,15.312643037,1.68724203109741,16.477069401799902,25.0846414281315,1.0,32.0,58.317,8.71088702828675,0.0,0.23348399999999714,0.0,0.0,3.98002467263242,0.779,-0.602,-2.577635093191263,0.21599999999999997,5.77111514812214,0.307,42.2317010822793,0.653917372226715,0.17916913330555,0.212403908371925,4.02461466594692,68.8373013678325,1204865.0,54667497.79999995,0.3,0.0,7875000.0,0.0,1.0,0.0,0.0,4.78
LAO,Lao PDR,2001,45.3,1.4534098733006289,32.6831929428473,0.0713249295949936,0.193,9.682,9.586862652689497,-1.296,2881.903000000002,15.163,12.0789566134114,1.7018915414810203,16.9937147919347,7.81180794783471,1.0,26.1666666666667,58.887,9.1444310735075,0.0,0.5350919999999988,0.0,0.0,4.45222579615322,0.779,-0.34099999999999997,-3.40012819057212,0.21599999999999997,15.8895002535025,0.307,41.8364260116675,0.65561056137085,0.175650656223297,0.194070771336555,4.55666788739825,65.8994368798482,1290530.0,49211033.399999976,11.71,0.0,17929125.0,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2002,46.3,19.0647729959035,33.3863040963517,0.0669463127851486,0.196,9.417,8.512054524926413,-1.239,3030.6820000000007,13.77,14.887443254401187,1.71481537818909,18.3826897329941,10.6313446323333,1.0,29.3333333333333,59.302,10.1492602809144,0.0,0.9830880000000093,0.0,0.0,4.74233157631651,0.779,-0.08,-2.45690330136985,0.21599999999999997,21.6471039611153,0.307,42.0529397212505,0.57068544626236,0.234050571918488,0.229512751102448,4.81089612054397,67.2549028523532,1376058.0,55986393.100000024,0.841,0.0,8605140.0,0.0,1.0,0.0,0.0,4.78
LAO,Lao PDR,2003,48.0,11.1918061503741,32.0861145753545,0.0639013946056366,0.196,9.221,6.919117654507048,-1.243,3171.026,12.153999999999998,14.20460190019854,1.72602570056915,20.1201441501939,15.4893529233525,1.0,30.5,59.643,9.81210926959904,0.840145130798113,1.9704499999999996,0.0,0.0,5.68715480863349,0.779,-1.009,-3.4187893528382,0.21599999999999997,15.0285558900744,0.307,41.9337781300384,0.590947926044464,0.209539636969566,0.237300157546997,6.57889990038597,60.572095882788,1458366.0,58337696.20000005,1.49999,0.0,69955872.15178572,0.0,0.0,0.0,1.0,4.78
LAO,Lao PDR,2004,53.5,15.3516794317961,30.5213475173909,0.0624122098088265,0.196,8.993,6.713329194129393,-1.294,3352.3100000000013,11.759,16.42781479955179,1.73730933666229,19.3595097686057,10.4622667314208,1.0,29.25,60.08,10.09899321317,0.790509951035875,3.531720000000007,0.0,0.0,5.04923483984754,0.779,-0.514,-1.0913335725161,0.21599999999999997,16.7670969391649,0.307,44.0601141074548,0.552432596683502,0.204255968332291,0.26748651266098,6.13767807292974,66.0797516222837,1534276.0,52772832.79999995,3.053127,0.0,84365974.10714285,0.0,0.0,0.0,1.0,4.78
LAO,Lao PDR,2005,57.2,20.7433726899629,28.2951353434837,0.0617807842791081,0.196,8.656,7.3547831441171,-1.217,3533.012999999999,12.789000000000001,21.462967161,1.74866676330566,23.2287895606829,7.16541759946639,1.0,26.8333333333333,60.688,9.64161022318721,3.1406927661693906,11.202399999999997,0.0,0.0,3.2659618532618,0.779,-0.38,-1.73534904934185,0.21599999999999997,16.746094301747,0.307,43.3904134909633,0.567421436309815,0.207312017679214,0.281157284975052,6.59795887828897,71.7926462737852,1603700.0,42699441.20000005,32.360243,0.0,228918023.96741652,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2006,57.0,23.883875152056,26.7296699146578,0.062183041125536,0.20599999999999996,8.476,5.8738505514865835,-1.112,3788.7389999999996,13.235999999999999,32.001110856,1.7609496116638197,26.1754512486046,6.54559439052787,1.0,30.0,61.074,9.455624322685,9.845628503515698,16.929900000000004,0.0,0.0,3.26671513334511,0.778,-0.09,-0.931390032023507,0.21599999999999997,17.323118305172095,0.30900000000000005,38.1438717266097,0.494797617197037,0.176668152213097,0.291063785552979,13.2819832345904,81.9613754162421,1671955.0,41616217.20000005,65.19659899999999,0.0,576761253.1655353,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2007,55.0,19.8321158633944,25.788148677301,0.0626509413123131,0.211,8.313,6.543260116081321,-1.175,4022.119999999999,13.985,33.976170882,1.7733188867569,25.3930205228552,4.66197269469701,1.0,28.5,61.694,10.0618302002961,8.89584721512652,24.4114,0.0,0.0,3.8924387313394,0.778,-0.153,-0.614912648988328,0.21599999999999997,19.6035461645257,0.30900000000000005,41.6699062812217,0.446871995925903,0.159437268972397,0.345871716737747,13.221931484425,79.2126289035269,1740217.0,40639289.29999995,63.813359999999996,0.0,561797522.7561247,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2008,66.0,14.7223091289583,24.1764814314586,0.0619042590260506,0.211,8.197,9.56628324453861,-1.156,4269.941999999999,14.196,31.827847201,1.78577494621277,26.9497231702456,7.62880887577516,1.0,24.0,62.248,10.0831015739329,7.61995714785796,32.8857,0.0,0.0,4.84161486952125,0.778,0.013000000000000012,-1.4119729957964497,0.21599999999999997,13.9041609220754,0.30900000000000005,44.1080874597489,0.50350832939148,0.150131389498711,0.335027724504471,13.0184310702118,81.8491820941317,1808008.0,35424669.70000005,91.262539,0.0,813143323.1047692,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2009,67.4,17.1050761509499,24.2053770855586,0.0600891299545765,0.211,7.995,17.2418186461681,-1.366,4515.537000000002,17.008,29.04158261,1.79831850528717,25.163093788149,0.14118767498038487,1.0,24.775,63.023,11.6792654656985,6.31545864249351,51.8236,0.0,0.0,4.06024879587667,0.778,-0.065,-2.71559905786078,0.21599999999999997,28.5440047397464,0.30900000000000005,45.6988801729367,0.474085628986359,0.236414447426796,0.297541171312332,10.5912220635737,76.930826218652,1875116.0,95070617.60000002,123.928247,0.0,857366701.7711215,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2010,70.2,10.3296367060307,22.5957941345194,0.0573054812848568,0.211,7.853,20.9192615607493,-1.109,4805.491,20.933,28.312995624,1.8109501600265503,30.4660210858755,5.98254521550082,1.0,22.6125,63.69,11.0944103727538,10.4469530516871,63.2029,0.0,0.0,3.96567750708735,0.785,-0.22,-1.0212198161844999,0.21599999999999997,12.2860349478632,0.306,43.5714766178165,0.537759125232697,0.20911368727684,0.241074591875076,14.8104375708519,84.7203378916677,1941232.0,87812142.60000002,135.277672,0.0,1308597990.143983,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2011,70.0,19.7405575382777,20.7912551864005,0.0544579178094864,0.20999999999999996,7.659,13.298854304336672,-1.275,5114.137999999999,18.76,27.566421258,1.82428538799286,30.815970194642,7.5689885610998,1.0,25.529701395417938,64.505,10.6713661460928,10.323636810442,85.284,0.0,0.0,4.4855549308167,0.785,-0.07200000000000001,-0.8917951676018099,0.21599999999999997,17.35022101636549,0.306,41.7741927844051,0.49198791384697,0.194887489080429,0.244061812758446,15.2722808030825,91.6986958680216,2006040.0,82672387.29999995,142.45926,0.0,1559185470.262734,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2012,76.4,7.303993850337669,18.5484865737637,0.0524314939975739,0.20899999999999996,7.563,12.873286710480798,-1.242,5434.972,22.376,38.929064758,1.83793306350708,32.4366446720109,4.2551267783209,1.0,25.590524356788286,65.126,8.98377274194291,8.46160222330191,65.9613,0.0,0.0,3.42906992113894,0.785,-0.07300000000000001,-1.66215283820166,0.21599999999999997,17.94292044222074,0.306,40.1523222378494,0.550331950187683,0.222082510590553,0.265215933322907,12.1203041098296,98.1851264313662,2069272.0,79280108.20000005,151.495136,0.0,1664586603.3588314,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2013,79.3,6.042321081568929,17.9304984280697,0.0513175092637539,0.233,7.496,13.424475729089458,-1.165,5789.421999999999,20.209,34.122849334,1.85190188884735,30.4277075542967,6.37142717782947,1.0,25.44014870433057,65.723,8.43540228331074,9.34511794096013,69.7677,0.0,0.0,3.19297130511819,0.785,-0.05099999999999999,-3.1542700945184894,0.266,17.811123335679557,0.303,42.4921486144815,0.526829063892365,0.274195671081543,0.235885187983513,12.5380892460783,98.1791466159604,2130612.0,78043709.79999995,158.96228499999998,0.0,1549873099.4951613,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2014,82.5,10.6413021751437,17.8487917824206,0.050822589546442,0.233,7.43,12.777323464397853,-1.024,6145.653000000002,21.855,36.563209826,1.86620151996613,28.815000545489,4.12924306873771,1.0,25.226518300700167,66.35,8.42769528413766,3.97640525476164,68.9015,0.0,0.0,4.15344387600155,0.785,0.377,-2.41378424357473,0.266,18.97374081322223,0.303,44.1576786053302,0.497699499130249,0.267358094453812,0.249388143420219,8.12984913076319,99.0597382933399,2189512.0,73422541.10000002,161.872972,0.0,1373439722.9905024,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2015,89.7,11.2475550863237,17.5877596970627,0.0508741438388824,0.233,7.507,12.45611052040173,-0.948,6499.208999999999,20.212,31.526177725,1.88084125518799,27.6933442499915,1.2773542710299193,1.0,25.504813328122978,66.688,8.19005219527172,2.74146705972327,54.7979,0.0,0.0,2.78329524594104,0.785,0.405,-4.80552411996312,0.266,18.499249323842015,0.303,44.1689693992427,0.502527296543121,0.282763302326202,0.249224215745926,5.52476230566431,85.798321703681,2252978.0,70226054.20000005,172.530752,0.0,1518367799.2817886,0.0,0.0,1.0,0.0,4.78
LAO,Lao PDR,2016,89.0,18.4311688692273,17.2301765948066,0.0512899793684483,0.226,7.201,10.128990721171512,-0.84,6850.741,16.024,30.980721746,1.89583122730255,28.7595046372574,1.5969122758320395,1.0,26.74378245411544,67.014,7.77156382707168,1.68647627652902,57.2966,0.0,0.0,2.66611565616279,0.785,0.345,-4.16438835430916,0.266,19.85232881833487,0.293,42.4771231213113,0.506103873252869,0.255961507558823,0.251525372266769,4.35259193269181,75.0918909204124,2337023.0,68128044.89999998,192.132961,0.0,2111605425.6914542,0.0,0.0,0.0,0.0,4.78
LAO,Lao PDR,2017,93.6,18.4311688692273,16.1997598561979,0.0521813593804836,0.261,6.945,13.946530391783782,-0.984,7208.633,16.294,3.4694594070000004,1.91118156909943,30.91247539947,0.8254786075680265,1.0,22.660575232940147,67.345,7.48353451889534,2.3607956816917,52.8888,0.0,0.0,2.61008665283784,0.78,0.278,-4.7468169669245,0.266,13.460767280523623,0.303,41.5278261302034,0.50424337387085,0.241131469607353,0.279039114713669,4.97088233452954,75.0918909204124,2422070.0,72172274.70000005,173.325604,0.0,2527293384.0779543,0.0,1.0,0.0,0.0,4.78
LAO,Lao PDR,2018,92.9,18.4311688692273,15.7091868201084,0.0528062582015991,0.261,6.766,19.87232902480652,-0.903,7546.503000000001,16.244,3.180715805,1.92690312862396,31.533192488879,2.04039266890201,1.0,18.830893526785086,67.594,7.45272743973651,2.27239697182916,51.3792,0.0,0.0,1.60636140612663,0.78,0.265,-3.33933317183728,0.266,10.576869755496116,0.316,41.60838243206,0.498435318470001,0.233635455369949,0.29458212852478,3.8787583779557995,75.0918909204124,2509429.0,70482535.0999999,174.437314,0.0,3095553071.5920057,0.0,1.0,0.0,0.0,4.78
LAO,Lao PDR,2019,98.4,18.4311688692273,16.0503390570341,0.0524747222661972,0.273,6.599,20.061120381279668,-0.805,7780.344000000001,15.418000000000001,3.8592879559999993,1.94300675392151,31.531381987864,3.32255881256925,1.0,18.714971166563448,67.911,7.643691940709589,1.68396142284596,64.0669,0.0,0.0,1.42057799518842,0.779,0.358,-1.8744213391309197,0.266,10.505895799444232,0.303,41.5143522873285,0.491683274507523,0.227220311760902,0.314892172813416,3.1045394180343795,75.0918909204124,2598839.0,70078834.89999998,157.85370600000002,0.0,2391270788.366825,0.0,1.0,0.0,0.0,4.78
LBR,Liberia,1995,30.023933400054162,8.909195268322994,14.68804403096906,0.0423591695725918,0.825,19.599,2.849718540987773,-0.447,2134.982679336539,11.454825403969235,6.565196512,1.5140825510025,20.828172681208834,4.406367297504549,0.0,15.5666666666667,44.573,7.016718857528621,3.0150867886868173,0.0,0.0,0.0,5.961014780031673,0.836,-2.582,-0.3572475989757276,0.454,8.50242012095618,0.134,47.61342856710225,0.784431457519531,0.0609454475343227,0.07447374612092969,9.36981120758043,50.4286581701772,965879.0,335551336.2,0.0008,0.0,9920000.0,0.0,0.0,0.0,1.0,15.33
